date,ticker,bucket,threshold_low,threshold_high,direction,market_prob,actual_outcome,bid_price,ask_price,volume,actual_tmax
2025-06-21,KXHIGHNY-25JUN21-B65,Below 65F,,65.0,below,0.02,0,0.01,0.046157886444237434,60,75.32609904448991
2025-06-21,KXHIGHNY-25JUN21-T65to74,65-74F,65.0,75.0,between,0.639397573314099,0,0.6171601512619924,0.6616349953662055,201,75.32609904448991
2025-06-21,KXHIGHNY-25JUN21-T75to79,75-79F,75.0,80.0,between,0.23873035503554452,1,0.21344198119165506,0.26401872887943395,181,75.32609904448991
2025-06-21,KXHIGHNY-25JUN21-T80to84,80-84F,80.0,85.0,between,0.02,0,0.01,0.048617800385899905,62,75.32609904448991
2025-06-21,KXHIGHNY-25JUN21-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.045555151147581074,60,75.32609904448991
2025-06-21,KXHIGHNY-25JUN21-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.05353700988240301,68,75.32609904448991
2025-06-21,KXHIGHNY-25JUN21-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05297871008817519,46,75.32609904448991
2025-06-22,KXHIGHNY-25JUN22-B65,Below 65F,,65.0,below,0.02117022617306122,0,0.01,0.051051330693858143,46,72.94989388540138
2025-06-22,KXHIGHNY-25JUN22-T65to74,65-74F,65.0,75.0,between,0.10048000777696184,1,0.06972356441607802,0.13123645113784566,62,72.94989388540138
2025-06-22,KXHIGHNY-25JUN22-T75to79,75-79F,75.0,80.0,between,0.42728957720485966,0,0.40447707622204276,0.45010207818767656,219,72.94989388540138
2025-06-22,KXHIGHNY-25JUN22-T80to84,80-84F,80.0,85.0,between,0.37985930655515004,0,0.3546991806925178,0.40501943241778227,176,72.94989388540138
2025-06-22,KXHIGHNY-25JUN22-T85to89,85-89F,85.0,90.0,between,0.02098030462220417,0,0.01,0.05362124617436898,53,72.94989388540138
2025-06-22,KXHIGHNY-25JUN22-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.05328053282447427,53,72.94989388540138
2025-06-22,KXHIGHNY-25JUN22-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05487692135051661,61,72.94989388540138
2025-06-23,KXHIGHNY-25JUN23-B65,Below 65F,,65.0,below,0.04303020095483604,0,0.01210580778467613,0.07395459412499596,40,75.4697272760145
2025-06-23,KXHIGHNY-25JUN23-T65to74,65-74F,65.0,75.0,between,0.744407283477703,0,0.7165643969688409,0.7722501699865651,190,75.4697272760145
2025-06-23,KXHIGHNY-25JUN23-T75to79,75-79F,75.0,80.0,between,0.24851577564657917,1,0.22519701204605103,0.2718345392471073,164,75.4697272760145
2025-06-23,KXHIGHNY-25JUN23-T80to84,80-84F,80.0,85.0,between,0.02,0,0.01,0.051790324368412716,50,75.4697272760145
2025-06-23,KXHIGHNY-25JUN23-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.04952599476572908,62,75.4697272760145
2025-06-23,KXHIGHNY-25JUN23-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.045969270049165664,60,75.4697272760145
2025-06-23,KXHIGHNY-25JUN23-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05378488389621301,42,75.4697272760145
2025-06-24,KXHIGHNY-25JUN24-B65,Below 65F,,65.0,below,0.02,0,0.01,0.05285048648449618,59,78.93099340264666
2025-06-24,KXHIGHNY-25JUN24-T65to74,65-74F,65.0,75.0,between,0.11820603731726825,0,0.09240534985984986,0.14400672477468665,106,78.93099340264666
2025-06-24,KXHIGHNY-25JUN24-T75to79,75-79F,75.0,80.0,between,0.6586096834510028,1,0.6392088183924902,0.6780105485095154,247,78.93099340264666
2025-06-24,KXHIGHNY-25JUN24-T80to84,80-84F,80.0,85.0,between,0.33365796062411707,0,0.3104166489316275,0.3568992723166066,167,78.93099340264666
2025-06-24,KXHIGHNY-25JUN24-T85to89,85-89F,85.0,90.0,between,0.042014381529702174,0,0.014520037358454464,0.06950872570094989,60,78.93099340264666
2025-06-24,KXHIGHNY-25JUN24-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.04570628158312558,57,78.93099340264666
2025-06-24,KXHIGHNY-25JUN24-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05458395123630727,35,78.93099340264666
2025-06-25,KXHIGHNY-25JUN25-B65,Below 65F,,65.0,below,0.02,0,0.01,0.04857731595170765,39,86.84858988187045
2025-06-25,KXHIGHNY-25JUN25-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.05222338638089062,53,86.84858988187045
2025-06-25,KXHIGHNY-25JUN25-T75to79,75-79F,75.0,80.0,between,0.09060720498585625,0,0.0640356056315152,0.11717880434019731,42,86.84858988187045
2025-06-25,KXHIGHNY-25JUN25-T80to84,80-84F,80.0,85.0,between,0.07263032184222275,0,0.04421550073688683,0.10104514294755867,117,86.84858988187045
2025-06-25,KXHIGHNY-25JUN25-T85to89,85-89F,85.0,90.0,between,0.6494480541527977,1,0.6294147941015257,0.6694813142040698,202,86.84858988187045
2025-06-25,KXHIGHNY-25JUN25-T90to94,90-94F,90.0,95.0,between,0.3106599309254225,0,0.28223242018884503,0.33908744166199994,138,86.84858988187045
2025-06-25,KXHIGHNY-25JUN25-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05238864060703462,51,86.84858988187045
2025-06-26,KXHIGHNY-25JUN26-B65,Below 65F,,65.0,below,0.02,0,0.01,0.05347804654698034,58,86.40421370842913
2025-06-26,KXHIGHNY-25JUN26-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.04688011553349038,54,86.40421370842913
2025-06-26,KXHIGHNY-25JUN26-T75to79,75-79F,75.0,80.0,between,0.20007631634277429,0,0.17200453206867944,0.22814810061686913,106,86.40421370842913
2025-06-26,KXHIGHNY-25JUN26-T80to84,80-84F,80.0,85.0,between,0.46270309848614477,0,0.4372785268027974,0.48812767016949216,252,86.40421370842913
2025-06-26,KXHIGHNY-25JUN26-T85to89,85-89F,85.0,90.0,between,0.39054252423891433,1,0.36548565627088436,0.4155993922069443,186,86.40421370842913
2025-06-26,KXHIGHNY-25JUN26-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.048390254637911606,71,86.40421370842913
2025-06-26,KXHIGHNY-25JUN26-A95,Above 95F,95.0,,above,0.02,0,0.01,0.046919040644544746,57,86.40421370842913
2025-06-27,KXHIGHNY-25JUN27-B65,Below 65F,,65.0,below,0.02,0,0.01,0.04569636771484669,57,81.37076236646134
2025-06-27,KXHIGHNY-25JUN27-T65to74,65-74F,65.0,75.0,between,0.10002525949519482,0,0.07267429592961416,0.12737622306077548,55,81.37076236646134
2025-06-27,KXHIGHNY-25JUN27-T75to79,75-79F,75.0,80.0,between,0.27040329940069213,0,0.24447517133142857,0.29633142746995567,162,81.37076236646134
2025-06-27,KXHIGHNY-25JUN27-T80to84,80-84F,80.0,85.0,between,0.37715044892366023,1,0.3503781424918715,0.40392275535544897,233,81.37076236646134
2025-06-27,KXHIGHNY-25JUN27-T85to89,85-89F,85.0,90.0,between,0.2083930443522785,0,0.18245021704014133,0.2343358716644157,104,81.37076236646134
2025-06-27,KXHIGHNY-25JUN27-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.054784800290818364,49,81.37076236646134
2025-06-27,KXHIGHNY-25JUN27-A95,Above 95F,95.0,,above,0.05671674019132846,0,0.024359348394027765,0.08907413198862915,70,81.37076236646134
2025-06-28,KXHIGHNY-25JUN28-B65,Below 65F,,65.0,below,0.02,0,0.01,0.04595638116796308,58,78.97629453357561
2025-06-28,KXHIGHNY-25JUN28-T65to74,65-74F,65.0,75.0,between,0.043706330576961015,0,0.01147340686942002,0.07593925428450202,76,78.97629453357561
2025-06-28,KXHIGHNY-25JUN28-T75to79,75-79F,75.0,80.0,between,0.5416040024531316,1,0.5172467477561682,0.5659612571500949,233,78.97629453357561
2025-06-28,KXHIGHNY-25JUN28-T80to84,80-84F,80.0,85.0,between,0.4592220138633292,0,0.43934655196970407,0.4790974757569544,236,78.97629453357561
2025-06-28,KXHIGHNY-25JUN28-T85to89,85-89F,85.0,90.0,between,0.09956120833222937,0,0.07485604829793799,0.12426636836652075,94,78.97629453357561
2025-06-28,KXHIGHNY-25JUN28-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.04916782344951659,51,78.97629453357561
2025-06-28,KXHIGHNY-25JUN28-A95,Above 95F,95.0,,above,0.07236749753643346,0,0.04138290932569031,0.10335208574717661,47,78.97629453357561
2025-06-29,KXHIGHNY-25JUN29-B65,Below 65F,,65.0,below,0.09358556946281672,0,0.06488632420273041,0.12228481472290303,46,80.03300562141668
2025-06-29,KXHIGHNY-25JUN29-T65to74,65-74F,65.0,75.0,between,0.245615572984226,0,0.21588783928383132,0.2753433066846207,178,80.03300562141668
2025-06-29,KXHIGHNY-25JUN29-T75to79,75-79F,75.0,80.0,between,0.60241971419333,0,0.5742958558588707,0.6305435725277893,221,80.03300562141668
2025-06-29,KXHIGHNY-25JUN29-T80to84,80-84F,80.0,85.0,between,0.1934472352153244,1,0.16407873808911844,0.22281573234153035,98,80.03300562141668
2025-06-29,KXHIGHNY-25JUN29-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.04955929857035726,64,80.03300562141668
2025-06-29,KXHIGHNY-25JUN29-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.052902093557414764,53,80.03300562141668
2025-06-29,KXHIGHNY-25JUN29-A95,Above 95F,95.0,,above,0.02,0,0.01,0.047179611731538465,43,80.03300562141668
2025-06-30,KXHIGHNY-25JUN30-B65,Below 65F,,65.0,below,0.02,0,0.01,0.052041289338987745,62,80.5335673670907
2025-06-30,KXHIGHNY-25JUN30-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.050302043835052934,53,80.5335673670907
2025-06-30,KXHIGHNY-25JUN30-T75to79,75-79F,75.0,80.0,between,0.0634007894561897,0,0.031580321645828566,0.09522125726655083,58,80.5335673670907
2025-06-30,KXHIGHNY-25JUN30-T80to84,80-84F,80.0,85.0,between,0.4006612266512002,1,0.3792003075417213,0.4221221457606791,180,80.5335673670907
2025-06-30,KXHIGHNY-25JUN30-T85to89,85-89F,85.0,90.0,between,0.4746223448562138,0,0.4544810250906455,0.4947636646217821,260,80.5335673670907
2025-06-30,KXHIGHNY-25JUN30-T90to94,90-94F,90.0,95.0,between,0.10773780998610528,0,0.08342070430190238,0.1320549156703082,126,80.5335673670907
2025-06-30,KXHIGHNY-25JUN30-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05363146030120618,52,80.5335673670907
2025-07-01,KXHIGHNY-25JUL01-B65,Below 65F,,65.0,below,0.02,0,0.01,0.052063285154604705,44,91.24794823455103
2025-07-01,KXHIGHNY-25JUL01-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.04775105460298998,60,91.24794823455103
2025-07-01,KXHIGHNY-25JUL01-T75to79,75-79F,75.0,80.0,between,0.02,0,0.01,0.049675268830334324,55,91.24794823455103
2025-07-01,KXHIGHNY-25JUL01-T80to84,80-84F,80.0,85.0,between,0.02,0,0.01,0.05342881028562438,51,91.24794823455103
2025-07-01,KXHIGHNY-25JUL01-T85to89,85-89F,85.0,90.0,between,0.07722164028852327,0,0.05135803338378213,0.10308524719326441,98,91.24794823455103
2025-07-01,KXHIGHNY-25JUL01-T90to94,90-94F,90.0,95.0,between,0.6280414270897554,1,0.6068963337487407,0.6491865204307701,203,91.24794823455103
2025-07-01,KXHIGHNY-25JUL01-A95,Above 95F,95.0,,above,0.22449431556161475,0,0.1978564260283778,0.2511322050948517,168,91.24794823455103
2025-07-02,KXHIGHNY-25JUL02-B65,Below 65F,,65.0,below,0.02,0,0.01,0.05283251190723408,38,95.12199931689521
2025-07-02,KXHIGHNY-25JUL02-T65to74,65-74F,65.0,75.0,between,0.028161043081420666,0,0.01,0.05448033809426281,45,95.12199931689521
2025-07-02,KXHIGHNY-25JUL02-T75to79,75-79F,75.0,80.0,between,0.02,0,0.01,0.050534840597044314,48,95.12199931689521
2025-07-02,KXHIGHNY-25JUL02-T80to84,80-84F,80.0,85.0,between,0.02,0,0.01,0.05298938268812321,36,95.12199931689521
2025-07-02,KXHIGHNY-25JUL02-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.047905451124609644,41,95.12199931689521
2025-07-02,KXHIGHNY-25JUL02-T90to94,90-94F,90.0,95.0,between,0.3112396735347109,0,0.28831138849878774,0.334167958570634,166,95.12199931689521
2025-07-02,KXHIGHNY-25JUL02-A95,Above 95F,95.0,,above,0.5907348826435719,1,0.5630439861457114,0.6184257791414324,165,95.12199931689521
2025-07-03,KXHIGHNY-25JUL03-B65,Below 65F,,65.0,below,0.02,0,0.01,0.05287897771573677,47,90.5689740640722
2025-07-03,KXHIGHNY-25JUL03-T65to74,65-74F,65.0,75.0,between,0.03835197254605666,0,0.01,0.06769798225031935,53,90.5689740640722
2025-07-03,KXHIGHNY-25JUL03-T75to79,75-79F,75.0,80.0,between,0.037845708928403825,0,0.01,0.06931243184248584,46,90.5689740640722
2025-07-03,KXHIGHNY-25JUL03-T80to84,80-84F,80.0,85.0,between,0.020014669833438803,0,0.01,0.046594099926737194,56,90.5689740640722
2025-07-03,KXHIGHNY-25JUL03-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.04596263680741643,51,90.5689740640722
2025-07-03,KXHIGHNY-25JUL03-T90to94,90-94F,90.0,95.0,between,0.02,1,0.01,0.04581304975174265,47,90.5689740640722
2025-07-03,KXHIGHNY-25JUL03-A95,Above 95F,95.0,,above,0.98,0,0.9510759812208298,0.99,59,90.5689740640722
2025-07-04,KXHIGHNY-25JUL04-B65,Below 65F,,65.0,below,0.03608823886972652,0,0.01,0.06503254015928604,54,86.59624506360586
2025-07-04,KXHIGHNY-25JUL04-T65to74,65-74F,65.0,75.0,between,0.030294161636028515,0,0.01,0.05686983016306307,42,86.59624506360586
2025-07-04,KXHIGHNY-25JUL04-T75to79,75-79F,75.0,80.0,between,0.02,0,0.01,0.05048312365122762,51,86.59624506360586
2025-07-04,KXHIGHNY-25JUL04-T80to84,80-84F,80.0,85.0,between,0.19548037445260538,0,0.17295413217318464,0.21800661673202612,127,86.59624506360586
2025-07-04,KXHIGHNY-25JUL04-T85to89,85-89F,85.0,90.0,between,0.7759044262347056,1,0.7537541801925413,0.7980546722768699,186,86.59624506360586
2025-07-04,KXHIGHNY-25JUL04-T90to94,90-94F,90.0,95.0,between,0.0727196615129171,0,0.04450456495455382,0.10093475807128038,55,86.59624506360586
2025-07-04,KXHIGHNY-25JUL04-A95,Above 95F,95.0,,above,0.06217478557540797,0,0.03430126323949097,0.09004830791132497,58,86.59624506360586
2025-07-05,KXHIGHNY-25JUL05-B65,Below 65F,,65.0,below,0.02,0,0.01,0.05134711549845748,37,75.49809701815829
2025-07-05,KXHIGHNY-25JUL05-T65to74,65-74F,65.0,75.0,between,0.11140843457020932,0,0.08113957072022566,0.141677298420193,63,75.49809701815829
2025-07-05,KXHIGHNY-25JUL05-T75to79,75-79F,75.0,80.0,between,0.6076908327066936,1,0.5803702946290148,0.6350113707843723,195,75.49809701815829
2025-07-05,KXHIGHNY-25JUL05-T80to84,80-84F,80.0,85.0,between,0.17953337449907444,0,0.15369591410107228,0.2053708348970766,147,75.49809701815829
2025-07-05,KXHIGHNY-25JUL05-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.05411883441007548,53,75.49809701815829
2025-07-05,KXHIGHNY-25JUL05-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.04739983930688545,51,75.49809701815829
2025-07-05,KXHIGHNY-25JUL05-A95,Above 95F,95.0,,above,0.02,0,0.01,0.048317046249964496,59,75.49809701815829
2025-07-06,KXHIGHNY-25JUL06-B65,Below 65F,,65.0,below,0.02,0,0.01,0.04668788911115874,47,76.04547869706083
2025-07-06,KXHIGHNY-25JUL06-T65to74,65-74F,65.0,75.0,between,0.28941210320687694,0,0.26115381285907524,0.31767039355467863,189,76.04547869706083
2025-07-06,KXHIGHNY-25JUL06-T75to79,75-79F,75.0,80.0,between,0.5510467729259214,1,0.5307706849694348,0.571322860882408,196,76.04547869706083
2025-07-06,KXHIGHNY-25JUL06-T80to84,80-84F,80.0,85.0,between,0.05458460895755406,0,0.02891916418552344,0.08025005372958467,63,76.04547869706083
2025-07-06,KXHIGHNY-25JUL06-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.04635337645510654,48,76.04547869706083
2025-07-06,KXHIGHNY-25JUL06-T90to94,90-94F,90.0,95.0,between,0.08657763367024554,0,0.06053488663121377,0.11262038070927731,50,76.04547869706083
2025-07-06,KXHIGHNY-25JUL06-A95,Above 95F,95.0,,above,0.05300438777515772,0,0.02104517335193453,0.08496360219838092,48,76.04547869706083
2025-07-07,KXHIGHNY-25JUL07-B65,Below 65F,,65.0,below,0.024162347760240142,0,0.01,0.05263499722175999,46,74.65150251550635
2025-07-07,KXHIGHNY-25JUL07-T65to74,65-74F,65.0,75.0,between,0.49603947994796516,1,0.4684436406720933,0.523635319223837,219,74.65150251550635
2025-07-07,KXHIGHNY-25JUL07-T75to79,75-79F,75.0,80.0,between,0.3987230528514069,0,0.3698135244428774,0.4276325812599364,239,74.65150251550635
2025-07-07,KXHIGHNY-25JUL07-T80to84,80-84F,80.0,85.0,between,0.02,0,0.01,0.04669019921360586,66,74.65150251550635
2025-07-07,KXHIGHNY-25JUL07-T85to89,85-89F,85.0,90.0,between,0.1982441558018303,0,0.17188199841903415,0.22460631318462645,48,74.65150251550635
2025-07-07,KXHIGHNY-25JUL07-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.04558779440586189,47,74.65150251550635
2025-07-07,KXHIGHNY-25JUL07-A95,Above 95F,95.0,,above,0.11137025644786958,0,0.08145405484704041,0.14128645804869874,53,74.65150251550635
2025-07-08,KXHIGHNY-25JUL08-B65,Below 65F,,65.0,below,0.065920866052854,0,0.038263125625966635,0.09357860647974135,53,76.25665271499219
2025-07-08,KXHIGHNY-25JUL08-T65to74,65-74F,65.0,75.0,between,0.2800687608629865,0,0.2542652293310758,0.30587229239489716,168,76.25665271499219
2025-07-08,KXHIGHNY-25JUL08-T75to79,75-79F,75.0,80.0,between,0.6679978374989944,1,0.6427430761942581,0.6932525988037308,214,76.25665271499219
2025-07-08,KXHIGHNY-25JUL08-T80to84,80-84F,80.0,85.0,between,0.03329240263677183,0,0.01,0.0579748211901603,72,76.25665271499219
2025-07-08,KXHIGHNY-25JUL08-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.05079472003360651,59,76.25665271499219
2025-07-08,KXHIGHNY-25JUL08-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.05214995234554634,53,76.25665271499219
2025-07-08,KXHIGHNY-25JUL08-A95,Above 95F,95.0,,above,0.02,0,0.01,0.053851867497942005,51,76.25665271499219
2025-07-09,KXHIGHNY-25JUL09-B65,Below 65F,,65.0,below,0.02,0,0.01,0.04561580710046869,77,80.47128556491482
2025-07-09,KXHIGHNY-25JUL09-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.049439287963320776,75,80.47128556491482
2025-07-09,KXHIGHNY-25JUL09-T75to79,75-79F,75.0,80.0,between,0.5703987257995311,0,0.5477496469533588,0.5930478046457034,252,80.47128556491482
2025-07-09,KXHIGHNY-25JUL09-T80to84,80-84F,80.0,85.0,between,0.49188663915237596,1,0.4645254033469561,0.5192478749577959,246,80.47128556491482
2025-07-09,KXHIGHNY-25JUL09-T85to89,85-89F,85.0,90.0,between,0.054066561843427896,0,0.021852692386032935,0.08628043130082286,60,80.47128556491482
2025-07-09,KXHIGHNY-25JUL09-T90to94,90-94F,90.0,95.0,between,0.11138279039804204,0,0.07767261676411283,0.14509296403197125,49,80.47128556491482
2025-07-09,KXHIGHNY-25JUL09-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05197880698111465,52,80.47128556491482
2025-07-10,KXHIGHNY-25JUL10-B65,Below 65F,,65.0,below,0.17330685576462065,0,0.14607894884359762,0.20053476268564369,51,82.53368876911922
2025-07-10,KXHIGHNY-25JUL10-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.04628884770817419,45,82.53368876911922
2025-07-10,KXHIGHNY-25JUL10-T75to79,75-79F,75.0,80.0,between,0.02,0,0.01,0.052521099810020996,62,82.53368876911922
2025-07-10,KXHIGHNY-25JUL10-T80to84,80-84F,80.0,85.0,between,0.3895778169369296,1,0.36404153884171686,0.41511409503214236,205,82.53368876911922
2025-07-10,KXHIGHNY-25JUL10-T85to89,85-89F,85.0,90.0,between,0.6116884774677456,0,0.5897493078747205,0.6336276470607707,233,82.53368876911922
2025-07-10,KXHIGHNY-25JUL10-T90to94,90-94F,90.0,95.0,between,0.10546443969473444,0,0.0743324895212098,0.1365963898682591,83,82.53368876911922
2025-07-10,KXHIGHNY-25JUL10-A95,Above 95F,95.0,,above,0.02,0,0.01,0.049917167624745316,51,82.53368876911922
2025-07-11,KXHIGHNY-25JUL11-B65,Below 65F,,65.0,below,0.02,0,0.01,0.0473442747715391,47,83.11947862759818
2025-07-11,KXHIGHNY-25JUL11-T65to74,65-74F,65.0,75.0,between,0.20364105201963872,0,0.16880288089348264,0.2384792231457948,53,83.11947862759818
2025-07-11,KXHIGHNY-25JUL11-T75to79,75-79F,75.0,80.0,between,0.02,0,0.01,0.04694383994929557,67,83.11947862759818
2025-07-11,KXHIGHNY-25JUL11-T80to84,80-84F,80.0,85.0,between,0.4731937543348184,1,0.4502308886109062,0.4961566200587306,208,83.11947862759818
2025-07-11,KXHIGHNY-25JUL11-T85to89,85-89F,85.0,90.0,between,0.6084301499461875,0,0.5851325105444208,0.6317277893479541,220,83.11947862759818
2025-07-11,KXHIGHNY-25JUL11-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.05134449073312096,50,83.11947862759818
2025-07-11,KXHIGHNY-25JUL11-A95,Above 95F,95.0,,above,0.02,0,0.01,0.05326247789370121,56,83.11947862759818
2025-07-12,KXHIGHNY-25JUL12-B65,Below 65F,,65.0,below,0.02,0,0.01,0.047670307396815895,40,84.48014447775849
2025-07-12,KXHIGHNY-25JUL12-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.05055372016141569,63,84.48014447775849
2025-07-12,KXHIGHNY-25JUL12-T75to79,75-79F,75.0,80.0,between,0.05221067382905109,0,0.024083723084461023,0.08033762457364116,54,84.48014447775849
2025-07-12,KXHIGHNY-25JUL12-T80to84,80-84F,80.0,85.0,between,0.10881435235132944,1,0.08458126878192827,0.1330474359207306,126,84.48014447775849
2025-07-12,KXHIGHNY-25JUL12-T85to89,85-89F,85.0,90.0,between,0.617888614462198,0,0.5953615596634725,0.6404156692609235,241,84.48014447775849
2025-07-12,KXHIGHNY-25JUL12-T90to94,90-94F,90.0,95.0,between,0.1425102139502696,0,0.12067219147169418,0.16434823642884505,157,84.48014447775849
2025-07-12,KXHIGHNY-25JUL12-A95,Above 95F,95.0,,above,0.12552444270251945,0,0.09643478035202235,0.15461410505301654,49,84.48014447775849
2025-07-13,KXHIGHNY-25JUL13-B65,Below 65F,,65.0,below,0.02,0,0.01,0.05479092413466949,55,84.08382221192676
2025-07-13,KXHIGHNY-25JUL13-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.0480838103293648,53,84.08382221192676
2025-07-13,KXHIGHNY-25JUL13-T75to79,75-79F,75.0,80.0,between,0.19752001528205831,0,0.16706312909016185,0.22797690147395477,132,84.08382221192676
2025-07-13,KXHIGHNY-25JUL13-T80to84,80-84F,80.0,85.0,between,0.4829845578543235,1,0.46334561590686935,0.5026234998017776,227,84.08382221192676
2025-07-13,KXHIGHNY-25JUL13-T85to89,85-89F,85.0,90.0,between,0.21560308653095234,0,0.19305498965079926,0.23815118341110542,140,84.08382221192676
2025-07-13,KXHIGHNY-25JUL13-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.050808290093271674,47,84.08382221192676
2025-07-13,KXHIGHNY-25JUL13-A95,Above 95F,95.0,,above,0.02,0,0.01,0.046920647200530546,49,84.08382221192676
2025-07-14,KXHIGHNY-25JUL14-B65,Below 65F,,65.0,below,0.09819829662769178,0,0.06751392241785165,0.1288826708375319,40,85.14457035179777
2025-07-14,KXHIGHNY-25JUL14-T65to74,65-74F,65.0,75.0,between,0.035743275198095344,0,0.01,0.062222723834136254,57,85.14457035179777
2025-07-14,KXHIGHNY-25JUL14-T75to79,75-79F,75.0,80.0,between,0.03389750125169503,0,0.01,0.06478863235873807,77,85.14457035179777
2025-07-14,KXHIGHNY-25JUL14-T80to84,80-84F,80.0,85.0,between,0.8081651041800885,0,0.7788273217378665,0.8375028866223104,153,85.14457035179777
2025-07-14,KXHIGHNY-25JUL14-T85to89,85-89F,85.0,90.0,between,0.21101988853185194,1,0.18825858998152945,0.23378118708217444,123,85.14457035179777
2025-07-14,KXHIGHNY-25JUL14-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.05083615169125762,60,85.14457035179777
2025-07-14,KXHIGHNY-25JUL14-A95,Above 95F,95.0,,above,0.043359754256672864,0,0.013484530959276767,0.07323497755406896,41,85.14457035179777
2025-07-15,KXHIGHNY-25JUL15-B65,Below 65F,,65.0,below,0.02,0,0.01,0.053515092334223996,48,71.69075424746299
2025-07-15,KXHIGHNY-25JUL15-T65to74,65-74F,65.0,75.0,between,0.4998003626652151,1,0.48040817474927683,0.5191925505811533,204,71.69075424746299
2025-07-15,KXHIGHNY-25JUL15-T75to79,75-79F,75.0,80.0,between,0.43480773315479593,0,0.41126495970228655,0.4583505066073053,223,71.69075424746299
2025-07-15,KXHIGHNY-25JUL15-T80to84,80-84F,80.0,85.0,between,0.02,0,0.01,0.04690198779949113,59,71.69075424746299
2025-07-15,KXHIGHNY-25JUL15-T85to89,85-89F,85.0,90.0,between,0.03181934019387253,0,0.01,0.06079450298880613,47,71.69075424746299
2025-07-15,KXHIGHNY-25JUL15-T90to94,90-94F,90.0,95.0,between,0.02,0,0.01,0.05224648215259502,66,71.69075424746299
2025-07-15,KXHIGHNY-25JUL15-A95,Above 95F,95.0,,above,0.02,0,0.01,0.054697108327017116,54,71.69075424746299
2025-07-16,KXHIGHNY-25JUL16-B65,Below 65F,,65.0,below,0.02,0,0.01,0.051822563057195445,57,74.53832977346828
2025-07-16,KXHIGHNY-25JUL16-T65to74,65-74F,65.0,75.0,between,0.20058723288686703,1,0.17382637725101338,0.22734808852272068,113,74.53832977346828
2025-07-16,KXHIGHNY-25JUL16-T75to79,75-79F,75.0,80.0,between,0.6877445955637812,0,0.6637849358211128,0.7117042553064497,160,74.53832977346828
2025-07-16,KXHIGHNY-25JUL16-T80to84,80-84F,80.0,85.0,between,0.03502266724342498,0,0.011262910924760044,0.05878242356208992,86,74.53832977346828
2025-07-16,KXHIGHNY-25JUL16-T85to89,85-89F,85.0,90.0,between,0.02,0,0.01,0.050832313066672546,57,74.53832977346828
2025-07-16,KXHIGHNY-25JUL16-T90to94,90-94F,90.0,95.0,between,0.12537735199102215,0,0.09933342668637926,0.15142127729566504,54,74.53832977346828
2025-07-16,KXHIGHNY-25JUL16-A95,Above 95F,95.0,,above,0.02,0,0.01,0.045699163325331485,54,74.53832977346828
2025-07-17,KXHIGHNY-25JUL17-B65,Below 65F,,65.0,below,0.02,0,0.01,0.04760147791879925,47,77.18777583540309
2025-07-17,KXHIGHNY-25JUL17-T65to74,65-74F,65.0,75.0,between,0.5294680057773965,0,0.5021315309528567,0.5568044806019363,225,77.18777583540309
2025-07-17,KXHIGHNY-25JUL17-T75to79,75-79F,75.0,80.0,between,0.3099121070405303,1,0.2899058873869234,0.3299183266941372,178,77.18777583540309
